productid,itemsize,purchaseid,quantity,purchaseprice
1236,7.5,8366,1,13.5
1236,7.5,8923,1,13.5
1236,8,8366,1,13.5
1236,8,8511,1,13.5
1236,10,8005,1,13.5
1236,10,8138,1,13.5
1237,6,8036,1,15.5
1237,6,8215,1,15.5
1237,6.5,8955,1,15.5
1237,7,8776,1,15.5
1237,7.5,8126,1,15.5
1237,7.5,8591,1,15.5
1237,8,7903,1,15.5
1237,8,8353,1,15.5
1238,7,8091,1,14
1238,7,8694,2,14
1238,7.5,8138,2,14
1238,7.5,8694,1,14
1238,8,8091,2,14
1238,8.5,8413,2,14
1238,8.5,8603,1,14
1238,9,7915,1,14
1238,9,8318,1,14
1238,9,8554,2,14
1238,9,8603,1,14
1238,11,8091,1,14
1238,11,8138,1,14
1238,11,8463,1,14
1238,11,8831,1,14
1239,7,8463,2,15
1239,9,8138,1,15
1239,9,8413,1,15
1239,9,8603,1,15
1239,11,8048,1,15
1239,11,8831,1,15
1240,7.5,8554,1,15
1240,8.5,8229,1,15
1240,8.5,8877,1,15
1240,10,7915,1,15
1240,10,8831,1,15
1240,11,8138,1,15
1240,11,8554,2,15
1241,10,8797,1,8.99
1241,11,7972,1,8.99
1242,11.5,8756,1,19
1242,11.5,8800,2,19
1242,11.5,8940,1,19
1242,11.5,8980,1,19
1243,10,8429,1,18.5
1243,11.5,8018,1,18.5
1243,11.5,8198,1,18.5
1243,11.5,8289,1,18.5
1244,5.5,7959,1,8.49
1244,5.5,8138,1,8.49
1244,5.5,8182,1,8.49
1244,5.5,8694,1,8.49
1244,6,8271,1,8.49
1244,6.5,8786,2,8.49
1245,7,8877,1,4
1245,7,8923,1,4
1245,7.5,8966,1,4
1246,6,8923,1,10.99
1248,9.5,8357,1,45
1248,9.5,8453,1,45
1248,9.5,8502,1,45
1248,9.5,8544,1,45
1248,9.5,8640,1,45
1248,9.5,8958,1,45
1248,10.5,8308,1,45
1248,10.5,8403,1,45
1248,11,8129,1,45
1248,11.5,8357,1,45
1248,12,8403,2,45
1248,12,8502,2,45
1248,12,8730,2,45
1248,12,8823,1,45
1249,8.5,8377,2,67.5
1249,9,8239,2,67.5
1249,9,8521,1,67.5
1249,10,8239,1,67.5
1249,10,8521,1,67.5
1249,10,8934,2,67.5
1249,10.5,8103,1,67.5
1249,10.5,8192,1,67.5
1249,10.5,8565,1,67.5
1249,10.5,8842,1,67.5
1249,11,7925,2,67.5
1249,11,8703,1,67.5
1249,11,8975,1,67.5
1249,12,7925,1,67.5
1249,12,8565,1,67.5
1249,12,8794,1,67.5
1250,8.5,8544,1,35
1250,9,8082,1,35
1250,9,8997,1,35
1250,9.5,7906,1,35
1250,9.5,8129,1,35
1250,9.5,8219,1,35
1250,10,8778,1,35
1250,10.5,8040,1,35
1250,10.5,8403,1,35
1250,10.5,8453,1,35
1250,10.5,8730,1,35
1250,10.5,8914,1,35
1250,11,8219,1,35
1250,11,8403,1,35
1250,11,8685,1,35
1250,11.5,8403,1,35
1250,11.5,8502,1,35
1250,12,8453,2,35
1250,12,8685,1,35
1251,7.5,8594,1,21
1252,10,8436,1,18
1252,10,8715,1,18
1252,10.5,7892,1,18
1253,7,8760,1,19.5
1253,8,8386,2,19.5
1253,9.5,8065,1,19.5
1253,10.5,8433,1,19.5
1253,10.5,8669,1,19.5
1253,12,7978,1,19.5
1253,12,8485,1,19.5
1254,10,8488,1,6.5
1255,9.5,8177,1,35.49
1255,9.5,8458,1,35.49
1255,9.5,8873,1,35.49
1255,9.5,8918,1,35.49
1255,10,7954,1,35.49
1255,10,8313,2,35.49
1255,10,8458,1,35.49
1255,10,8689,2,35.49
1255,10,8918,1,35.49
1255,10,8963,1,35.49
1255,10.5,8000,1,35.49
1255,10.5,8313,1,35.49
1255,10.5,8408,1,35.49
1255,10.5,8458,1,35.49
1255,10.5,8549,1,35.49
1255,10.5,8782,1,35.49
1255,11,8000,1,35.49
1255,11,8267,1,35.49
1255,11,8362,2,35.49
1255,11,8458,3,35.49
1255,11.5,8134,1,35.49
1255,11.5,8177,1,35.49
1255,11.5,8267,1,35.49
1255,11.5,8313,1,35.49
1255,11.5,8362,1,35.49
1255,11.5,8689,1,35.49
1255,11.5,8782,1,35.49
1255,11.5,8918,2,35.49
1255,11.5,8963,2,35.49
1255,12,7954,1,35.49
1256,8,8426,1,17.5
1256,8,8662,1,17.5
1256,8.5,8060,2,17.5
1256,9,7972,1,17.5
1256,9,8106,2,17.5
1256,9,8426,1,17.5
1256,9,8524,1,17.5
1256,9,8978,2,17.5
1256,9.5,8060,1,17.5
1256,9.5,8195,1,17.5
1256,9.5,8380,1,17.5
1256,10,7972,1,17.5
1256,10,8195,1,17.5
1256,10,8242,1,17.5
1256,10,8332,2,17.5
1256,10.5,8151,2,17.5
1256,11,8015,1,17.5
1257,8,8828,1,33.99
1257,8.5,8224,2,33.99
1257,9.5,8134,1,33.99
1257,9.5,8918,2,33.99
1257,10,8045,1,33.99
1257,10,8644,1,33.99
1257,10.5,8045,1,33.99
1257,10.5,8362,1,33.99
1257,10.5,8408,1,33.99
1257,11,8224,1,33.99
1257,11,8828,1,33.99
1257,11.5,8134,1,33.99
1257,11.5,8735,1,33.99
1257,12,8224,1,33.99
1258,7.5,8382,1,25
1258,7.5,8479,2,25
1258,9,8382,1,25
1258,9.5,8197,1,25
1258,10.5,8334,1,25
1258,10.5,8707,1,25
1258,12,8707,1,25
1259,10,8760,1,24
1260,8,8113,1,27
1260,8,8623,1,27
1260,9,8942,2,27
1260,10,8485,1,27
1261,7.5,8106,1,15
1261,8.5,8978,1,15
1261,9,8195,1,15
1261,9.5,8242,1,15
1261,12,7928,1,15
1261,12,8151,1,15
1261,12,8332,2,15
1261,12,8477,1,15
1261,12,8568,1,15
1261,12,8706,1,15
1262,9,7953,1,23.5
1262,10,8781,1,23.5
1262,11,8827,1,23.5
1262,11,8962,2,23.5
1263,8,8917,1,25
1263,8.5,8044,2,25
1263,8.5,8917,2,25
1263,9.5,8734,3,25
1263,10,8505,1,25
1263,10,8548,1,25
1263,10.5,8085,1,25
1263,10.5,8781,1,25
1263,10.5,8827,1,25
1263,11.5,7999,1,25
1263,11.5,8312,2,25
1263,11.5,8827,1,25
1264,8.5,8549,1,32
1264,8.5,8644,1,32
1264,9,8506,1,32
1264,9.5,7954,1,32
1264,10.5,8458,1,32
1264,11.5,8000,1,32
1265,8.5,8477,1,16.5
1265,8.5,8797,2,16.5
1265,9,8662,1,16.5
1265,9,8706,1,16.5
1265,9.5,8332,1,16.5
1265,9.5,8524,4,16.5
1265,9.5,8568,1,16.5
1265,9.5,8889,1,16.5
1265,9.5,8978,1,16.5
1265,10,7928,1,16.5
1265,10,8106,1,16.5
1265,10,8195,1,16.5
1265,10,8286,1,16.5
1265,10,8332,1,16.5
1265,10,8477,3,16.5
1265,10,8524,2,16.5
1265,10,8845,1,16.5
1265,10,8978,1,16.5
1265,10,9009,1,16.5
1265,10.5,7972,1,16.5
1265,10.5,8195,1,16.5
1265,10.5,8286,1,16.5
1265,10.5,8477,2,16.5
1265,10.5,8616,1,16.5
1265,10.5,8753,1,16.5
1265,10.5,8845,1,16.5
1265,10.5,8937,1,16.5
1265,11,8332,1,16.5
1265,11,8380,2,16.5
1265,11,8426,1,16.5
1265,11,8616,1,16.5
1265,11,8845,2,16.5
1265,11,8978,2,16.5
1265,12,8015,2,16.5
1265,12,8524,1,16.5
1265,12,8706,1,16.5
1265,12,8978,1,16.5
1266,8,8286,2,15
1266,8.5,7972,1,15
1266,8.5,8195,1,15
1266,9,8106,1,15
1266,9.5,8195,1,15
1266,9.5,8242,1,15
1266,9.5,8426,1,15
1266,10,8151,1,15
1266,10,8242,1,15
1266,10,8380,1,15
1266,10,8477,3,15
1266,10.5,8242,1,15
1266,10.5,8380,1,15
1266,10.5,8426,1,15
1266,10.5,8662,1,15
1266,10.5,8706,1,15
1266,10.5,8978,2,15
1266,11,8332,1,15
1266,11,8616,1,15
1266,11,8753,1,15
1266,12,7972,1,15
1266,12,8477,1,15
1266,12,8753,1,15
1267,8.5,8159,2,9.49
1267,8.5,8626,2,9.49
1267,8.5,8899,1,9.49
1267,9.5,8626,1,9.49
1267,9.5,8715,1,9.49
1267,9.5,8763,1,9.49
1267,10,8205,1,9.49
1267,10,8808,1,9.49
1267,10.5,8159,1,9.49
1267,10.5,8389,1,9.49
1268,9,8224,1,18.5
1268,9.5,8313,2,18.5
1268,10.5,8598,1,18.5
1268,10.5,8689,1,18.5
1268,10.5,8828,1,18.5
1268,11.5,7954,1,18.5
1268,11.5,8408,1,18.5
1268,11.5,8828,1,18.5
1269,9,7918,1,44
1269,9,8466,1,44
1269,9.5,8697,1,44
1269,10.5,8051,2,44
1269,10.5,8557,1,44
1269,10.5,8834,1,44
1269,11.5,8321,1,44
1269,11.5,8369,1,44
1269,11.5,8557,1,44
1269,12,7962,1,44
1269,12,8094,1,44
1269,12,8514,3,44
1270,8.5,8267,2,32
1270,9,8644,2,32
1270,9.5,8134,1,32
1270,9.5,8177,1,32
1270,9.5,8828,1,32
1270,10,8134,1,32
1270,10,8408,1,32
1270,10.5,8506,1,32
1270,10.5,8689,1,32
1270,11,8000,2,32
1270,11,8086,1,32
1270,11,8644,1,32
1270,11,8963,1,32
1270,11.5,8134,1,32
1270,11.5,8177,1,32
1270,11.5,8458,1,32
1270,11.5,8644,1,32
1270,11.5,8873,2,32
1270,12,8549,1,32
1270,12,8598,1,32
1270,12,8735,1,32
1271,10.5,8303,1,10.99
1272,6,8498,1,20
1272,6.5,8542,1,20
1272,7,7903,1,20
1272,7,8079,1,20
1272,7.5,8169,1,20
1272,7.5,8260,1,20
1272,8,8498,3,20
1272,8,8682,2,20
1272,8,8864,1,20
1272,8.5,8036,1,20
1272,8.5,8260,1,20
1272,8.5,8400,2,20
1272,9,7992,1,20
1272,9,8864,2,20
1272,10,8306,1,20
1272,10,8819,1,20
1273,6,8191,1,29.5
1273,7.5,8564,1,29.5
1273,7.5,8702,1,29.5
1275,6,8966,1,3.5
1276,12,8505,1,20
1276,12.5,7910,1,20
1276,12.5,7999,1,20
1276,12.5,8044,3,20
1276,12.5,8133,1,20
1276,12.5,8266,2,20
1276,12.5,8407,3,20
1276,12.5,8457,1,20
1276,12.5,8917,1,20
1277,9.5,8434,1,53
1279,7.5,8157,1,52.5
1279,7.5,8387,1,52.5
1279,8,8022,1,52.5
1279,11.5,8434,1,52.5
1279,11.5,8486,1,52.5
1279,11.5,8531,1,52.5
1280,8,7979,1,58.5
1280,8,8943,1,58.5
1280,9,8670,1,58.5
1280,9.5,8022,1,58.5
1280,9.5,8294,2,58.5
1280,9.5,8713,1,58.5
1280,9.5,8761,1,58.5
1280,10.5,7890,1,58.5
1280,10.5,8066,2,58.5
1280,10.5,8157,1,58.5
1280,10.5,8294,1,58.5
1280,10.5,8713,1,58.5
1280,10.5,8984,1,58.5
1280,11,8434,1,58.5
1280,11,8713,1,58.5
1280,11.5,8114,2,58.5
1280,11.5,8340,1,58.5
1280,11.5,8434,4,58.5
1280,11.5,8943,1,58.5
1280,12,7934,3,58.5
1280,12,8022,1,58.5
1280,12,8294,1,58.5
1282,9.5,8434,1,41
1282,9.5,8624,1,41
1282,9.5,8943,1,41
1282,11.5,7890,1,41
1282,11.5,8434,1,41
1283,7.5,8203,2,34.49
1283,7.5,8434,1,34.49
1283,7.5,8486,1,34.49
1284,10,8943,1,53.5
1285,8,8624,1,41.5
1285,9,8157,1,41.5
1285,9,8387,1,41.5
1285,12,8387,1,41.5
1286,8.5,8061,2,45
1286,8.5,8382,1,45
1286,9,8197,1,45
1286,10,8891,1,45
1286,11,8618,1,45
1288,6,8366,1,10.99
1288,6.5,8554,1,10.99
1288,7,7915,1,10.99
1288,7.5,8048,1,10.99
1288,8,8786,1,10.99
1288,8.5,8182,1,10.99
1288,10,8554,1,10.99
1289,8.5,8923,1,8
1290,7.5,7991,1,48.5
1290,9,8448,2,48.5
1290,10.5,8497,1,48.5
1290,11,8448,1,48.5
1290,11.5,7902,2,48.5
1290,11.5,8125,2,48.5
1290,11.5,8352,1,48.5
1290,11.5,8954,1,48.5
1290,12,8125,1,48.5
1290,12,8497,1,48.5
1290,12,8910,1,48.5
1291,8.5,7999,1,32.5
1291,8.5,8548,1,32.5
1291,9,8266,1,32.5
1291,9.5,7999,1,32.5
1291,9.5,8133,1,32.5
1291,9.5,8457,1,32.5
1291,10.5,8597,1,32.5
1291,10.5,8962,1,32.5
1291,11,8044,1,32.5
1291,11,8361,1,32.5
1291,11.5,7953,1,32.5
1291,11.5,8044,1,32.5
1291,11.5,8176,1,32.5
1291,11.5,8266,2,32.5
1291,11.5,8361,4,32.5
1291,11.5,8505,2,32.5
1291,11.5,8548,1,32.5
1291,11.5,8688,1,32.5
1291,11.5,8781,1,32.5
1291,11.5,8827,1,32.5
1291,12,8133,1,32.5
1292,7,8312,1,39
1292,8.5,8597,1,39
1292,8.5,8827,1,39
1292,9.5,8917,2,39
1292,10,7953,1,39
1292,10.5,8361,1,39
1292,11,8505,2,39
1292,11,8548,1,39
1292,11,8734,2,39
1292,11,8872,1,39
1292,11.5,7999,1,39
1292,11.5,8312,1,39
1292,11.5,8643,2,39
1292,12,7953,1,39
1292,12,8044,1,39
1292,12,8085,1,39
1293,8,8377,1,50
1293,9,8103,1,50
1293,9,8613,1,50
1293,9.5,7969,2,50
1293,9.5,8283,2,50
1293,9.5,8521,1,50
1293,9.5,8613,2,50
1293,10,8842,1,50
1293,10.5,8148,1,50
1293,10.5,8377,2,50
1293,10.5,8565,1,50
1293,10.5,8613,2,50
1293,10.5,8703,1,50
1293,10.5,8794,2,50
1293,11,8192,1,50
1293,11.5,8283,2,50
1293,11.5,8613,2,50
1293,11.5,8934,1,50
1293,12,8886,2,50
1293,12,9007,1,50
1294,9.5,8863,1,34.99
1295,7.5,8681,2,54
1295,7.5,8910,1,54
1295,8,8214,1,54
1295,8.5,7902,1,54
1295,9,8125,1,54
1295,9,8775,1,54
1295,9.5,8352,1,54
1295,9.5,8448,2,54
1295,9.5,8497,2,54
1295,9.5,8637,2,54
1295,9.5,8863,1,54
1295,10,8035,1,54
1295,10,8078,1,54
1295,10,8259,1,54
1295,10,8541,1,54
1295,10,8726,2,54
1295,10,8818,1,54
1295,10,8910,1,54
1295,10.5,8078,2,54
1295,10.5,8214,1,54
1295,10.5,8259,1,54
1295,10.5,8352,1,54
1295,10.5,8399,1,54
1295,10.5,8497,1,54
1295,10.5,8541,1,54
1295,10.5,8818,2,54
1295,10.5,8993,1,54
1295,11,7902,1,54
1295,11,7991,1,54
1295,11,8168,1,54
1295,11,8259,2,54
1295,11,8305,1,54
1295,11,8352,1,54
1295,11,8681,1,54
1295,11,8726,1,54
1295,11,8775,1,54
1295,11,8818,2,54
1295,11,8863,1,54
1295,11.5,7902,1,54
1295,11.5,7945,1,54
1295,11.5,8035,3,54
1295,11.5,8168,1,54
1295,11.5,8259,2,54
1295,11.5,8352,1,54
1295,11.5,8399,4,54
1295,11.5,8590,1,54
1295,11.5,8681,1,54
1295,11.5,8726,1,54
1295,11.5,8818,2,54
1295,12,7902,2,54
1295,12,8125,1,54
1295,12,8448,2,54
1295,12,8497,2,54
1295,12,8590,1,54
1295,12,8818,1,54
1296,6,8399,1,31
1296,6.5,8259,1,31
1296,7.5,8448,1,31
1296,8,8448,1,31
1296,8,8863,1,31
1296,8.5,7945,1,31
1296,9,8863,1,31
1296,9.5,8035,1,31
1296,9.5,8448,3,31
1296,11,8497,1,31
1297,7.5,8366,1,21.5
1298,6,8138,1,8.49
1298,6,8554,1,8.49
1298,6,8649,1,8.49
1298,6,8786,1,8.49
1298,6,8923,1,8.49
1298,6.5,7915,2,8.49
1298,6.5,8182,1,8.49
1298,7,8182,1,8.49
1298,7,8463,1,8.49
1298,7,8603,1,8.49
1300,6,7915,1,9.99
1300,6.5,8923,1,9.99
1300,8,8229,1,9.99
1300,8,8649,1,9.99
1300,8.5,8831,1,9.99
1300,8.5,8877,2,9.99
1300,9,8649,2,9.99
1300,10,8511,1,9.99
1300,10,8786,1,9.99
1301,7,8966,1,20.5
1302,7,8463,1,22
1302,8.5,8603,1,22
1304,10,8910,1,14
1305,7,7959,1,7
1305,7,8048,1,7
1305,7,8413,1,7
1305,7,8463,3,7
1305,7.5,8318,1,7
1305,8,8554,2,7
1305,8.5,8091,1,7
1305,10,8511,1,7
1305,10,8649,2,7
1306,6,8603,1,18
1306,6.5,8739,1,18
1306,7.5,8603,1,18
1306,8,8229,1,18
1306,8,8318,1,18
1306,9,8048,1,18
1306,10,8182,1,18
1307,6,8229,1,8.99
1307,7.5,8413,2,8.99
1307,10,8271,1,8.99
1307,10,8463,2,8.99
1308,6.5,8682,1,7.5
1308,7,8036,1,7.5
1309,7,8400,1,10.99
1309,7,8449,1,10.99
1310,7,7915,1,14
1310,7.5,8138,1,14
1310,8.5,8182,1,14
1310,8.5,8923,1,14
1310,9,8048,1,14
1310,9,8649,1,14
1310,9,8923,1,14
1311,7.5,8637,1,37.99
1311,11.5,8168,1,37.99
1311,11.5,8352,1,37.99
1311,11.5,8775,1,37.99
1311,12,8168,1,37.99
1311,12,8954,1,37.99
1312,7,8048,2,10.99
1312,7.5,8005,1,10.99
1312,7.5,8091,1,10.99
1312,7.5,8318,1,10.99
1312,8,8182,1,10.99
1312,8,8271,1,10.99
1312,8.5,8048,1,10.99
1312,8.5,8554,2,10.99
1312,8.5,9002,1,10.99
1312,9,8694,1,10.99
1312,9,8739,1,10.99
1312,10,8229,1,10.99
1312,10,8603,1,10.99
1312,10,8694,3,10.99
1312,11,8138,1,10.99
1312,11,8318,1,10.99
1312,11,8366,2,10.99
1312,11,8413,1,10.99
1312,11,8511,2,10.99
1312,11,8603,2,10.99
1312,11,8694,2,10.99
1312,11,8786,2,10.99
1313,7.5,8923,2,15
1313,8,8831,1,15
1313,8.5,8923,1,15
1313,9,8229,1,15
1313,10,8366,1,15
1313,10,8463,1,15
1313,10,8786,2,15
1313,10,8831,1,15
1313,10,8966,1,15
1313,11,8091,1,15
1313,11,8138,3,15
1313,11,8182,1,15
1313,11,8271,1,15
1313,11,8366,1,15
1313,11,8739,1,15
1313,11,8831,1,15
1315,7,8245,1,22.5
1315,7,8481,1,22.5
1315,8,8019,1,22.5
1315,9.5,8430,2,22.5
1315,10.5,7931,1,22.5
1315,10.5,7976,1,22.5
1315,10.5,8199,1,22.5
1315,10.5,8384,1,22.5
1315,10.5,8481,1,22.5
1315,10.5,8801,1,22.5
1315,11,8430,2,22.5
1315,11.5,7886,1,22.5
1315,11.5,7976,1,22.5
1315,11.5,8154,1,22.5
1315,11.5,8709,1,22.5
1315,11.5,8801,1,22.5
1315,11.5,8893,1,22.5
1315,12,8062,2,22.5
1315,12,8245,1,22.5
1315,12,8384,1,22.5
1315,12,8430,1,22.5
1315,12,8666,1,22.5
1316,7.5,8528,1,24
1316,7.5,8941,1,24
1316,9,8481,1,24
1316,9,8709,1,24
1316,9,8893,1,24
1316,9.5,8430,1,24
1316,10,8572,1,24
1316,10,8893,2,24
1316,10.5,8941,1,24
1316,11,8481,1,24
1316,11.5,8709,1,24
1317,8,8183,1,18
1317,8.5,8604,1,18
1317,8.5,8787,2,18
1317,9,8230,1,18
1317,9,8367,1,18
1317,9.5,8006,1,18
1317,9.5,8464,1,18
1317,9.5,8512,1,18
1317,9.5,8832,1,18
1317,10,8367,1,18
1317,10,8414,3,18
1317,10,8967,1,18
1317,10.5,7916,2,18
1317,10.5,8049,1,18
1317,10.5,8230,2,18
1317,10.5,8740,1,18
1317,11,8272,1,18
1317,11,8464,1,18
1317,12,7916,1,18
1317,12,8183,1,18
1317,12,8230,1,18
1317,12,8367,1,18
1317,12,8512,1,18
1318,6.5,8554,1,8.99
1318,7.5,8923,1,8.99
1318,8,8229,2,8.99
1318,8,8413,2,8.99
1318,9,8318,1,8.99
1318,10,8554,1,8.99
1319,7,7992,1,30.5
1319,7,8819,2,30.5
1319,7,8955,1,30.5
1319,7.5,8260,1,30.5
1319,7.5,8449,1,30.5
1319,7.5,8819,1,30.5
1319,8,8126,1,30.5
1319,8,8449,1,30.5
1319,8,8727,1,30.5
1319,9,8353,1,30.5
1319,9,8591,1,30.5
1319,9,8776,1,30.5
1319,10,7992,1,30.5
1319,10,8542,2,30.5
1319,10,8638,1,30.5
1319,11,8169,1,30.5
1319,11,8353,1,30.5
1319,11,8400,1,30.5
1319,11,8864,1,30.5
1320,7,8542,1,8.99
1321,6,8366,1,16
1321,6,8786,1,16
1321,6.5,8694,1,16
1321,8,8554,1,16
1321,9,7915,1,16
1321,9,7959,1,16
1321,10,8229,1,16
1322,6,8786,1,11.49
1322,7,7915,1,11.49
1322,8,8554,1,11.49
1322,8.5,8831,1,11.49
1322,9,8229,1,11.49
1322,9,8271,1,11.49
1323,6,7959,1,14
1323,6,8966,1,14
1323,6.5,8877,1,14
1323,7,7915,1,14
1323,7,8091,2,14
1323,8,8366,1,14
1323,8,8649,2,14
1323,8,8923,1,14
1323,8.5,8048,1,14
1323,9,8048,1,14
1323,9,8182,1,14
1323,9,8463,1,14
1323,9,8511,1,14
1324,9,8207,2,24.5
1324,9.5,8251,2,24.5
1324,9.5,8629,1,24.5
1324,12,8392,1,24.5
1325,8,8131,1,22.5
1325,8,8870,1,22.5
1325,10,8359,1,22.5
1326,8,7997,1,26
1326,9,8131,1,26
1326,10,8310,1,26
1326,10,8546,1,26
1326,10,8732,1,26
1326,11,8686,2,26
1326,11,8825,1,26
1326,12,8595,1,26
1327,10.5,8965,1,38.49
1329,10,8047,1,20.5
1329,10.5,8365,1,20.5
1329,11.5,8047,2,20.5
1329,11.5,8090,2,20.5
1329,11.5,8137,1,20.5
1330,10,8876,1,24
1330,11,8738,1,24
1330,11.5,7914,2,24
1330,11.5,8047,1,24
1330,11.5,8137,1,24
1330,11.5,8181,2,24
1331,11.5,8181,1,32
1331,12,8412,1,32
1332,8.5,8876,2,52.5
1332,9,8137,1,52.5
1332,9.5,8004,1,52.5
1332,10,8510,2,52.5
1332,10,8693,1,52.5
1332,10.5,8090,1,52.5
1332,11.5,8317,1,52.5
1332,11.5,8602,1,52.5
1332,11.5,8785,2,52.5
1332,11.5,8876,1,52.5
1332,11.5,9001,1,52.5
1332,12,8090,1,52.5
1332,12,8648,1,52.5
1333,11.5,7914,1,15
1333,11.5,8365,2,15
1333,11.5,8693,1,15
1334,10,8137,1,20.5
1334,10.5,8228,2,20.5
1334,10.5,8830,1,20.5
1334,10.5,8922,1,20.5
1335,7.5,8738,1,21
1335,9.5,8412,1,21
1335,9.5,8553,1,21
1335,10,8830,1,21
1335,11,7958,1,21
1335,11,8648,1,21
1335,11,8693,1,21
1335,11.5,8137,1,21
1335,12,7914,1,21
1335,12,7958,2,21
1336,9.5,8365,1,24.5
1336,9.5,8510,2,24.5
1336,10,8047,1,24.5
1336,10,8462,1,24.5
1336,10,8693,1,24.5
1337,9,8047,1,45
1337,9.5,8412,2,45
1337,9.5,8602,1,45
1337,10.5,7914,2,45
1337,10.5,8137,1,45
1337,10.5,8270,1,45
1337,10.5,8922,1,45
1337,11,8181,1,45
1337,11,8510,1,45
1337,11.5,7914,2,45
1337,11.5,8317,2,45
1337,11.5,8602,1,45
1337,12,8648,1,45
1338,12,8099,1,37.99
1339,12,8965,2,32.99
1340,8.5,8137,1,38.99
1340,9.5,9001,1,38.99
1340,10,8876,1,38.99
1340,10.5,8462,1,38.99
1340,10.5,8922,1,38.99
1340,11,8047,1,38.99
1340,11,8462,1,38.99
1341,6,8463,2,12.49
1341,6.5,7915,1,12.49
1341,6.5,8463,3,12.49
1341,6.5,8739,1,12.49
1341,7,8091,1,12.49
1341,7,8138,1,12.49
1341,7,8366,1,12.49
1341,7,8786,1,12.49
1341,7,8877,2,12.49
1341,7.5,8923,1,12.49
1341,8.5,8554,1,12.49
1342,5.5,8182,2,19
1342,5.5,8831,1,19
1342,5.5,8923,1,19
1342,6.5,8091,1,19
1342,6.5,8318,1,19
1342,6.5,8463,2,19
1342,7.5,8649,1,19
1342,7.5,8966,1,19
1342,8,8649,1,19
1342,8.5,8138,1,19
1342,8.5,8318,2,19
1342,9,8554,1,19
1342,10,8048,1,19
1344,5.5,8463,1,10.49
1344,6.5,7915,1,10.49
1344,7.5,8831,1,10.49
1345,6,8005,1,8.49
1345,6,8694,1,8.49
1345,6,8739,1,8.49
1345,6.5,8005,1,8.49
1345,6.5,8048,2,8.49
1345,6.5,8649,1,8.49
1345,6.5,8739,1,8.49
1345,7,8694,2,8.49
1345,7,8966,2,8.49
1345,7.5,8271,1,8.49
1345,8.5,8554,1,8.49
1345,9,8005,2,8.49
1345,9,8318,1,8.49
1345,10,8048,1,8.49
1345,10,8182,1,8.49
1345,10,8463,1,8.49
1345,10,8511,1,8.49
1345,10,8831,1,8.49
1346,7,8498,1,15
1346,7,8542,1,15
1346,7.5,8682,1,15
1346,8.5,8126,1,15
1346,8.5,8682,1,15
1346,9,8449,1,15
1346,9,8727,1,15
1346,9,8864,1,15
1347,6.5,7992,1,7.5
1347,6.5,8911,1,7.5
1347,8.5,8306,1,7.5
1347,8.5,8542,1,7.5
1348,7,8505,1,25.5
1348,8,8643,1,25.5
1348,8,8734,1,25.5
1348,10,8457,1,25.5
1348,10.5,8548,2,25.5
1348,10.5,8688,2,25.5
1348,10.5,8962,1,25.5
1349,9,8947,2,25
1349,9.5,8070,1,25
1349,10,8854,1,25
1349,10.5,7983,1,25
1349,11,8251,1,25
1349,11,8811,1,25
1349,11.5,8070,1,25
1349,11.5,8345,2,25
1349,12,8207,1,25
1350,8.5,8192,1,35
1350,11.5,7925,1,35
1350,11.5,7969,3,35
1352,7,8048,2,9.49
1353,7.5,8730,1,30
1353,7.5,8914,1,30
1353,9,8544,1,30
1353,10.5,7949,1,30
1353,10.5,7996,1,30
1353,10.5,8778,2,30
1353,10.5,8823,1,30
1353,11,8172,1,30
1353,11,8263,1,30
1353,11,8403,1,30
1353,11,8453,1,30
1353,11,8640,1,30
1353,11,8868,2,30
1353,11.5,8357,2,30
1353,11.5,8730,1,30
1353,11.5,8823,2,30
1353,12,8823,1,30
1355,9,8278,1,21.5
1356,8.5,8041,1,7.5
1356,8.5,8358,2,7.5
1356,9,8824,1,7.5
1357,9,8594,1,25
1357,9.5,8778,2,25
1357,10,8357,1,25
1357,10,8730,1,25
1357,10.5,8544,1,25
1357,11,8219,1,25
1357,11,8357,2,25
1357,11,8685,1,25
1357,11.5,8453,1,25
1357,11.5,8914,1,25
1358,8,8040,1,27.5
1358,8,8403,1,27.5
1358,8,8730,1,27.5
1358,8.5,8357,2,27.5
1358,8.5,8403,1,27.5
1358,8.5,8453,1,27.5
1358,8.5,8544,2,27.5
1358,9.5,7949,1,27.5
1358,9.5,8263,1,27.5
1358,9.5,8308,2,27.5
1358,9.5,8685,1,27.5
1358,9.5,8868,1,27.5
1358,9.5,8914,1,27.5
1358,10,8129,1,27.5
1358,10,8958,1,27.5
1358,10.5,8172,1,27.5
1358,10.5,8263,1,27.5
1358,10.5,8453,3,27.5
1358,10.5,8594,2,27.5
1358,10.5,8685,1,27.5
1358,10.5,8823,1,27.5
1358,11,8129,1,27.5
1358,11,8403,1,27.5
1358,11,8502,1,27.5
1358,11,8544,1,27.5
1358,11.5,8403,2,27.5
1358,11.5,8453,1,27.5
1358,11.5,8502,1,27.5
1358,11.5,8594,2,27.5
1358,11.5,8640,1,27.5
1358,11.5,8685,2,27.5
1358,11.5,8823,2,27.5
1358,12,8172,2,27.5
1358,12,8219,2,27.5
1358,12,8914,1,27.5
1359,8.5,8676,1,55
1359,9.5,8769,1,55
1359,10.5,8163,1,55
1359,11,8253,1,55
1359,11,8904,2,55
1359,11,8989,1,55
1359,12,7985,1,55
